ug,gr,ri,iz,zs1,s1s2,ug_err,gr_err,ri_err,iz_err,zs1_err,s1s2_err,label
-0.009404268,0.086123455,0.05062282,0.001430331,0.672688133,0.525587319,0.032254722,0.021752546,0.025071217,0.047710516,0.062710691,0.06363961,1
0.403659459,0.182701948,0.048404393,0.333640706,0.109453319,0.540500583,0.06088568,0.0394366,0.037587617,0.06318396,0.099245569,0.12175385,1
0.1382464,0.032595015,0.249332641,-0.016360631,0.334536784,0.40753279,0.06629828,0.039594766,0.048779797,0.116081625,0.143286156,0.148677503,1
2.930973515,1.692142279,0.059501512,0.081044868,0.727523079,-0.084676426,1.2979537,0.11144972,0.058788713,0.13403466,0.159175295,0.230835439,0
0.64671822,0.344747977,0.007569573,0.337530275,1.905310678,0.194131091,0.0836011,0.044965595,0.048090447,0.079676494,0.078295618,0.046861498,1
2.795029915,0.447560808,0.415958913,0.158566021,0.603541864,0.218368623,0.5568677,0.03561098,0.03190126,0.056124177,0.070984073,0.085445889,0
1.212675489,0.276761024,0.206526907,0.597771785,1.660514158,-0.004577094,0.28702444,0.062201843,0.080301434,0.16279049,0.156288944,0.084053554,1
0.136065271,0.235477706,0.006094557,-0.048844977,1.002992328,0.424621582,0.040688425,0.023349734,0.0297233,0.06688175,0.074459106,0.063890531,1
0.537110185,0.113400495,-0.048428266,0.294285096,-0.013373665,0.477273514,0.08306691,0.03634052,0.039541934,0.08569653,0.147555858,0.202425295,1
1.375628938,0.465048271,0.368167663,0.584696548,0.620545909,0.330614745,0.28965086,0.052986838,0.04160987,0.07479917,0.095305905,0.105261579,1
0.289409132,0.014888224,0.106145245,0.111054142,0.340916703,0.478576259,0.039481614,0.02921714,0.02918417,0.06116994,0.077542918,0.078644771,1
0.813437278,0.141308015,-0.062630156,0.03482544,0.387223668,0.209567308,0.14235255,0.0548809,0.0628453,0.17426008,0.25566538,0.385389413,1
0.473801299,-0.004296052,0.335455706,0.291309421,0.413500376,0.187595167,0.07274498,0.034486517,0.028785763,0.056578565,0.081073927,0.112058021,1
0.584867441,0.131723716,-0.098108049,0.019526673,0.121228488,0.328224752,0.07823651,0.039935865,0.042759493,0.08899199,0.147271821,0.205204776,1
0.377083982,0.018514397,0.113125432,-0.005772268,1.892518243,0.037488404,0.17242616,0.083196305,0.107806936,0.34664884,0.342830747,0.150721598,1
0.443768703,0.06293595,-0.294590521,0.236603067,1.547078154,0.616336682,0.3758573,0.13048875,0.16872542,0.4271699,0.433989308,0.233362379,1
0.836226894,0.163400965,0.012864096,0.181069868,0.154253449,0.211445082,0.07329371,0.033053096,0.03768075,0.08153777,0.099153337,0.112893755,1
0.932803977,0.085937675,0.077959409,-0.183691942,0.682036931,0.033266173,0.12396608,0.037294377,0.0481864,0.12112457,0.147822121,0.191149156,0
0.554257143,0.025383513,0.060542663,0.373045206,0.124094551,0.152349659,0.16338472,0.07000669,0.082356334,0.18793382,0.240858335,0.333541602,1
0.251351709,0.42451289,0.110736001,0.193790484,2.024161973,0.301028577,0.084036514,0.048314292,0.048017923,0.13989823,0.139221852,0.054037024,1
0.392070789,-0.052854166,0.043742861,0.219636249,0.013878678,0.32165337,0.10464284,0.044931393,0.049565013,0.12521899,0.157793014,0.186102123,1
1.311563004,0.644932297,0.243433889,0.529984055,0.429229573,0.273432981,1.1424897,0.10206565,0.09648378,0.16840565,0.226500017,0.303981907,1
0.667765478,0.127206519,0.085385177,0.308944386,0.965731629,0.464478568,0.16071051,0.05694608,0.07052356,0.21426015,0.222178088,0.128689549,1
0.388746342,0.200146864,-0.126601456,0.292091592,1.574365761,0.176266802,0.1741983,0.065990984,0.08373029,0.22423223,0.225012013,0.135151767,1
0.905001125,0.120925017,-0.020461675,0.343810047,1.145080773,0.251542392,0.25252137,0.10618293,0.20638043,0.3507451,0.3168366,0.205854317,1
0.140417591,-0.119932075,0.059839942,-0.188861941,1.207073089,0.396543352,0.08046511,0.04969993,0.06455972,0.2673892,0.276571462,0.145602198,1
0.225247988,0.094222876,0.185445082,0.040918799,1.000689058,0.487896024,0.063541606,0.041032873,0.041331742,0.09776475,0.104147048,0.072249567,1
0.051380709,0.290506586,-0.03369524,-0.082836443,1.079990031,0.403504635,0.046994526,0.032544177,0.037979607,0.08530955,0.091210443,0.066603303,1
1.293844042,0.105675535,0.037539484,0.041627607,-0.170966021,0.17453014,0.08765242,0.030739361,0.027511423,0.06357304,0.110925109,0.172261429,0
0.266326295,0.034187441,0.192399978,0.20164832,0.105883774,0.131437805,0.06860511,0.040382057,0.035875186,0.07788506,0.113416229,0.174269906,1
0.661105368,0.078220546,0.050460995,0.343171412,0.455326995,0.157413677,0.1223873,0.05519079,0.07317713,0.14432022,0.167747156,0.213974298,1
1.416637009,0.124781342,-0.030094623,0.193257047,0.45401625,-0.167704874,0.7555122,0.06221025,0.07432086,0.2517065,0.265334917,0.273541587,1
0.027582863,0.19091208,0.052330863,-0.074277591,0.755559149,0.469666006,0.0448005,0.03414363,0.029998979,0.037320085,0.043023007,0.04596738,1
-0.080431401,0.311433706,0.049461906,-0.057924467,0.632056357,0.323293813,0.051804855,0.042085044,0.04265507,0.07033024,0.0833581,0.095131488,1
0.282515758,0.146011012,0.096289346,-0.421873081,1.866538585,0.207575232,0.12378932,0.06597693,0.09215837,0.9818997,0.982859785,0.153941547,1
0.548176856,0.136971988,0.17391458,0.783808548,0.845430494,0.312366319,0.31713197,0.088758126,0.11304769,0.20383134,0.208138616,0.174748391,1
0.484958237,0.134006574,0.212339723,0.127230552,1.417061072,0.134471151,0.12420631,0.050398268,0.052908756,0.1272945,0.13855485,0.127945301,1
0.283085536,-0.048520913,-0.012814302,0.398816179,0.069524542,-0.156553876,0.08273828,0.043714214,0.04663201,0.09430155,0.128643971,0.252001984,1
1.337009811,0.327453728,0.042409378,0.431920653,0.340393946,0.004364313,0.17441595,0.045230888,0.052311774,0.11511194,0.139067307,0.208482613,1
0.021180961,0.116612522,0.077931837,0.231449609,-0.029425831,0.501535835,0.04611474,0.032709405,0.038523294,0.05931755,0.092951508,0.114690889,1
0.673165791,0.468363837,0.497851917,0.387010727,1.195880741,0.336245434,0.3463419,0.08589535,0.08138126,0.14573851,0.153046786,0.119620232,1
0.45625042,0.302626299,-0.032064566,0.236901424,-0.115425995,0.520407666,0.07353,0.041014034,0.042713318,0.07042894,0.119566201,0.150748134,1
-0.111893926,-0.210370271,0.28101359,0.14873809,0.378672433,0.247987442,0.056029726,0.04330648,0.052814696,0.11128622,0.140562278,0.166715326,1
0.557369769,0.108242797,0.066526472,0.512631192,1.274944626,0.077218824,0.17997758,0.07500447,0.084974706,0.1595234,0.159926147,0.134111894,1
1.846811728,0.255011246,0.000822971,-0.073016718,0.656164016,0.310416479,0.36244938,0.043710854,0.05979023,0.15554039,0.171147025,0.152551631,0
1.239879919,0.704549408,0.412139824,0.313661062,0.344891539,0.310490409,0.4485899,0.057471693,0.044177715,0.08576893,0.110813204,0.128003906,0
0.444376444,0.036325636,0.070110951,0.220758329,0.313702529,0.195625335,0.055253524,0.033954404,0.031261522,0.04825733,0.066640067,0.090138782,1
1.035722218,0.037101575,0.135707894,0.306130254,0.210512536,0.014389587,0.065877356,0.031418603,0.028439485,0.045223977,0.075496756,0.132483961,1
0.202160501,0.003456379,0.188189025,0.204321936,0.225533836,0.253521241,0.071673915,0.03953879,0.049177725,0.13513434,0.164007911,0.187523332,1
0.592762084,0.049151718,0.010631707,0.474578287,0.013343185,0.427259377,0.09562956,0.052380346,0.061799936,0.11604955,0.162208521,0.205,1
1.357427887,0.235514625,0.292844419,0.427925809,1.556143569,0.170391496,0.32057774,0.050233934,0.053854417,0.116004325,0.117793363,0.086452299,1
0.056845721,0.21692104,-0.027201345,-0.032335899,1.159269487,0.085521234,0.045987874,0.031835895,0.03309823,0.08099543,0.088053838,0.071610055,1
1.32864225,0.180561558,0.040629939,0.080187132,0.494589131,0.348563794,0.1429736,0.035673164,0.0342859,0.0877354,0.113320678,0.132879645,0
0.357000212,0.118931605,-0.105002883,0.415561713,1.240136976,0.000583641,0.12388469,0.053921554,0.0752784,0.18261345,0.183735881,0.154304893,1
0.041000897,-0.019088765,0.305564468,0.02620503,0.006032795,0.070403903,0.038597587,0.026214743,0.02971405,0.063062966,0.100362012,0.168715737,1
0.960903496,0.048407381,0.413194763,0.340981311,-0.387811523,0.299560166,0.15455289,0.048734397,0.056347128,0.0870274,0.183385793,0.288294988,1
3.96675223,0.437474255,0.022937433,0.085196331,0.005171531,0.021679859,0.50971836,0.042217556,0.025095057,0.036023714,0.056505398,0.09888377,0
0.562522427,0.138260682,0.296919367,0.062263591,0.391718245,0.317347236,0.040665716,0.01992132,0.021329788,0.044398773,0.062481742,0.073109507,1
0.300319034,0.300016014,0.350585044,0.001927267,0.361154761,0.164285662,0.058301315,0.029854517,0.029943658,0.060344532,0.090812884,0.125924581,1
1.69958271,0.207866151,0.150024861,0.311995385,0.550762554,0.081589075,0.16958211,0.03576978,0.040960267,0.06996967,0.076889127,0.089693924,0
0.943412777,0.190238092,0.064224904,0.457333416,1.318764385,-0.132616645,0.2093977,0.09272308,0.12453636,0.21687531,0.211047419,0.221,1
0.115335048,0.067799472,-0.077243715,0.135585975,1.290492336,0.118427192,0.059752118,0.04385536,0.056938104,0.096212246,0.10277976,0.107912001,1
0.421609785,0.278768708,-0.00398293,0.166868307,1.256342453,0.202522192,0.05120135,0.02930785,0.028583063,0.06274802,0.070284759,0.061846584,1
0.163529967,0.284147706,-0.031977863,-0.285718401,1.338059172,0.432482336,0.04847712,0.030347625,0.03412818,0.12635134,0.132504967,0.073661387,1
0.742853148,0.060420651,0.35986527,-0.237743539,2.369606556,0.152591593,0.3253701,0.124550685,0.1672866,0.57249695,0.561934709,0.131882523,1
0.236910573,0.161703913,-0.06886671,0.039983156,0.917144762,0.255593186,0.043728612,0.022449195,0.025817174,0.055090677,0.066320949,0.072201108,1
0.03281511,0.107865138,0.075481806,-0.084050724,1.444805583,0.407628322,0.05838624,0.040049683,0.04470607,0.12784381,0.135679746,0.092617493,1
0.670262023,0.181987723,-0.043488494,0.409226564,0.713132027,0.515443966,0.17897828,0.0657814,0.09530952,0.20417318,0.225662824,0.197433533,1
0.473780398,-0.000915417,0.215406132,0.295378986,0.517174368,0.465538016,0.10921918,0.048037726,0.0618137,0.14269203,0.178644108,0.181570923,1
0.017366569,0.159774502,0.017867758,-0.009694309,0.822429227,0.497224386,0.034673598,0.0217186,0.02525165,0.053866286,0.064997973,0.0601415,1
1.050366033,0.168650854,-0.022817356,0.103523418,0.897509708,-0.149511663,0.28911495,0.0530451,0.047794666,0.13471018,0.148555665,0.197022841,0
0.390729174,-0.116748354,0.032501911,-0.265680811,1.030760816,0.683661012,0.16678832,0.08682133,0.11143113,0.47157428,0.511737214,0.293018771,1
2.693211747,0.506267024,0.170814935,0.074148431,-0.132252427,-0.086842255,0.16491571,0.03819968,0.024878904,0.041533157,0.053158509,0.072201108,0
1.699080883,0.286774662,0.183958798,0.017185377,0.002030889,0.160466344,0.36137345,0.05177934,0.054085914,0.15820311,0.213686943,0.29240554,0
0.679305992,0.53066327,0.244006875,0.252086462,1.40848531,0.1273363,0.17233302,0.066131644,0.069075294,0.17268746,0.173119703,0.09625487,1
0.400118613,0.016954056,0.154012464,0.257608204,0.912952654,0.274432327,0.13615496,0.05805346,0.06582255,0.15865192,0.188556914,0.198338095,1
0.091473123,0.34251038,-0.002529755,0.10503381,0.536036712,0.46251831,0.05259998,0.03681997,0.04059557,0.09611363,0.110104569,0.094366308,1
2.219447479,0.221896082,-0.067697319,-0.041056421,0.863025137,0.014563841,0.14221682,0.035826415,0.03053053,0.063810445,0.071178811,0.073573093,0
0.359162316,0.011925531,0.032168475,0.298115348,0.187751476,0.030412751,0.11028151,0.04845853,0.0554154,0.099991135,0.145423451,0.261191501,1
0.268115066,0.101184569,0.138788412,0.014478855,0.683297025,0.461499716,0.07794995,0.04135531,0.045060597,0.17402019,0.19141619,0.134063418,1
1.61289444,0.285878988,-0.063322894,0.187746764,0.091347548,0.298659611,0.18434455,0.05501532,0.04654452,0.12655407,0.199781635,0.282081548,0
0.804357874,0.049180573,-0.026607059,0.167629745,0.194667159,0.446648326,0.08706072,0.03469777,0.044759743,0.117835864,0.153400287,0.163248277,1
0.149297456,-0.244908514,0.341930492,-0.050318006,0.858396445,0.523579432,0.11334026,0.065542065,0.052562885,0.13785428,0.15246149,0.117443603,1
0.92382104,0.005641296,-0.008950547,0.360157682,0.296535571,-0.04969061,0.15763171,0.043215033,0.058475807,0.10452231,0.145037897,0.258992278,1
0.737035172,-0.001308546,0.046473678,0.289258682,-0.111993245,0.109448228,0.06616007,0.03829283,0.036354285,0.079144865,0.135264998,0.239353295,1
0.429333193,0.23462358,-0.146355827,0.485040353,0.690329759,0.548207433,0.19047748,0.064713515,0.08186095,0.17476767,0.217054885,0.208607287,1
0.904666919,0.18297769,0.288048212,-0.275211331,2.255426202,0.282575501,0.35264328,0.11602475,0.12558016,0.40597144,0.412785039,0.206371025,1
0.035703743,0.323360542,0.059915946,-0.038731048,1.015543521,0.380576972,0.04876533,0.031332105,0.026377007,0.063229516,0.074136275,0.067357256,1
0.293550737,0.29837009,-0.197934002,0.211935486,0.543500655,0.317571347,0.06790179,0.03617143,0.04159946,0.12717511,0.146093647,0.139269523,1
0.621352774,0.130598269,0.125265938,0.129788232,1.49930236,0.249598845,0.5538644,0.11244938,0.12299027,0.40311694,0.408255448,0.217513218,1
0.15042855,0.178553158,0.223948609,0.051384634,-0.239608386,0.36842722,0.042692043,0.032162443,0.03204936,0.050927676,0.077591101,0.101671038,1
0.321026393,0.578345338,0.667041696,0.442517795,-0.01248896,0.108444099,0.08610573,0.041913006,0.038309798,0.06632227,0.090577951,0.12120231,1
1.020367339,0.328819684,0.021770195,0.582077543,0.40576011,0.4384337,0.29691514,0.05647915,0.073487245,0.16630398,0.206007009,0.245177487,1
1.54943536,0.686203338,0.485677228,0.198004959,0.397493058,0.208363911,0.40842116,0.04778217,0.041333046,0.0729893,0.099969273,0.137593605,0
0.256209759,0.032129732,0.21336525,0.106699113,0.662776641,0.467465498,0.05299079,0.03202014,0.03657178,0.060860682,0.08088191,0.095131488,1
0.520714495,0.11004505,0.037392725,0.304259509,1.177334748,0.166457653,0.08606252,0.042429656,0.049702697,0.11213632,0.115933018,0.089587946,1
0.63734476,0.026437101,0.024305457,0.188932191,-0.081535273,0.426396735,0.05193671,0.029224873,0.03289985,0.076741606,0.106988049,0.124326184,1
-0.059327191,-0.125653411,0.161265996,0.177480466,-0.158942102,0.610470486,0.14088823,0.08552983,0.09674917,0.5729555,0.580091497,0.159806133,1
0.609045234,0.16426299,0.018180002,0.320003907,0.574102511,0.566525628,0.08226023,0.039086133,0.040732324,0.09214083,0.109506949,0.097621719,1
0.302595335,0.152270191,0.084040296,0.357519625,1.47724565,0.099521289,0.16925372,0.08866209,0.10132031,0.27778268,0.276765888,0.158518138,1
0.341941257,0.102004629,0.190824844,0.410938484,0.580135927,0.239523247,0.13738424,0.060705166,0.062836654,0.14051177,0.173708024,0.20801923,1
0.737575773,-0.173325196,0.102698951,0.305988697,0.238917174,0.477598798,0.103274755,0.05631732,0.07690853,0.1559996,0.190752185,0.191342625,1
0.203191659,0.658549122,0.106545061,-0.028809238,1.885808887,0.429616671,0.14861593,0.053460605,0.043495577,0.115119815,0.117082335,0.058796258,1
0.234583876,0.392812497,0.209918677,0.072021781,-0.151685581,0.035444998,0.050937586,0.029785018,0.027507132,0.05659323,0.097794241,0.173588594,1
0.112071451,-0.076099311,0.25058652,0.026250578,0.680597259,0.404205853,0.037596572,0.027567722,0.029136205,0.053126026,0.063894729,0.064536811,1
-0.249490865,0.6002753,-0.129367379,0.098341204,1.674619649,0.369564176,0.12994052,0.05362633,0.05497784,0.14936288,0.148898467,0.068014704,1
0.307911323,0.243507419,0.314471416,0.154926031,0.446403404,0.5094021,0.04958336,0.028681695,0.027017985,0.055710364,0.076478389,0.079195959,1
0.257223943,-0.059686666,0.161142217,0.405395544,0.534572973,0.147535959,0.105986215,0.061319634,0.06533614,0.13264911,0.15058901,0.17081569,1
0.192128204,-0.237804371,0.062956764,0.627860531,1.732271186,0.044476714,0.23406227,0.0991872,0.12689264,0.4958926,0.495950941,0.215113923,1
1.424312248,0.260750573,0.058226815,-0.045382925,0.301916324,0.239649645,0.20019123,0.042951748,0.043841556,0.10946915,0.166632904,0.241900806,0
0.580593402,-0.093533889,0.056643327,0.471161717,-0.196824196,0.387599853,0.07093424,0.03886376,0.051557492,0.09497786,0.149234356,0.202800394,1
0.094049003,-0.125250133,0.015452876,0.382091616,0.51547095,0.199369247,0.12345948,0.075898245,0.099767156,0.21494082,0.267525796,0.351923287,1
0.460507362,0.184049432,0.165839115,0.007422372,1.707610244,-0.002413734,0.14226176,0.06295477,0.06730877,0.17555082,0.183208,0.162339151,1
2.066463226,0.749046039,0.582822801,0.362413628,-0.10880121,-0.102625656,0.4490005,0.06515574,0.047535673,0.07845856,0.125723942,0.252922913,0
0.235256353,0.324212626,-0.120688641,0.017840497,1.615668536,0.210406293,0.04753175,0.035995305,0.034810405,0.081270516,0.085227017,0.054671748,1
0.532146491,0.098769529,0.02074055,-0.183110651,1.910784684,0.121619388,0.25737312,0.11720512,0.1474877,0.4369955,0.44134329,0.258631011,1
0.133728335,0.251644348,0.20657287,0.013679671,0.714615798,0.3195119,0.035349015,0.02890137,0.030557731,0.048255377,0.056778183,0.06060528,1
2.212716019,2.471264932,0.176046262,0.853261931,0.622693298,0.135323211,1.0875463,0.19930066,0.046421647,0.074738644,0.093618462,0.122873919,0
0.721671945,0.461389425,0.175573598,0.303681165,0.210288905,0.320416944,0.09358974,0.04010341,0.04033581,0.073982194,0.099755727,0.123004065,1
0.310581575,0.283678707,-0.173597775,0.371583076,0.825621184,0.136650129,0.08199851,0.04713062,0.052159566,0.12146903,0.129047412,0.116811814,1
0.079180497,0.156971456,0.1905834,0.140633357,0.011564089,0.138623828,0.043030616,0.023548404,0.025501939,0.056747466,0.104538639,0.165592874,1
0.637645976,0.028136655,-0.035081377,0.198886135,0.41849637,0.095083438,0.10790138,0.053214308,0.06672206,0.1858289,0.220047502,0.269436449,1
0.549229277,0.436062718,-0.070951753,0.108853519,0.649741396,0.506249673,0.050700374,0.030154523,0.029498309,0.04739602,0.057270492,0.055901699,1
0.253962027,0.298304544,-0.028814609,-0.023088982,1.406640752,0.37294189,0.04552711,0.024096007,0.02819731,0.06924958,0.075888837,0.062625873,1
0.044870054,0.006107585,0.092843368,0.1049633,0.159992311,0.440413458,0.035025354,0.033762217,0.03112649,0.04932575,0.071318996,0.083630138,1
2.145304883,0.250638673,0.213302956,0.628715192,1.066186281,0.092252575,0.90558165,0.102927834,0.10863954,0.21181162,0.217222399,0.200479425,1
0.45900557,0.540340016,0.014671437,0.313469189,0.506657668,0.463359736,0.1370301,0.060008872,0.06819629,0.1700899,0.192933518,0.153574086,1
0.651872518,0.17852442,0.08498411,0.083147309,0.105924876,0.020362927,0.04794308,0.029262261,0.033960663,0.049848445,0.06999833,0.12254387,1
0.618836072,0.070226701,0.021148297,0.304351388,0.240671039,0.02918622,0.079507515,0.03878957,0.04650777,0.09563073,0.126062941,0.204831638,1
1.484221731,-0.103582964,0.140371857,0.224430193,0.822105507,0.306549189,0.13988788,0.03254153,0.038369685,0.07419486,0.090748272,0.101607086,0
0.667479716,-0.023423977,0.022797019,-0.212167508,0.636223159,-0.437750668,0.08443922,0.045847163,0.045615584,0.19298542,0.210665432,0.301734983,1
0.1608481,0.487405121,0.374286737,0.026064177,0.343629205,0.145328778,0.043176528,0.027032055,0.027251007,0.048496474,0.065722631,0.086267027,1
1.088204965,0.646388143,0.335849109,0.461397569,0.39210793,0.338440537,0.25234267,0.06471238,0.05757806,0.11331696,0.146146092,0.1767088,1
0.178147001,0.138679083,-0.115628147,0.197110531,2.186517969,0.405088012,0.03978543,0.028003544,0.032374896,0.057740718,0.059037255,0.03959798,1
0.857823911,0.063339094,-0.008072448,0.409463675,0.811710884,0.210474045,0.12353812,0.046112888,0.0531463,0.11247963,0.130737209,0.135092561,1
1.910519682,1.215666672,0.513001997,0.617665488,0.691827495,0.473671179,0.34252772,0.059237253,0.042938553,0.04928534,0.055391462,0.059464275,1
0.639493746,0.144961572,-0.041245149,0.223690047,0.054728784,0.860581958,0.15557559,0.074735895,0.10578491,0.21183068,0.340256736,0.350800513,1
0.790923119,0.14576789,-0.072317332,0.174263085,0.541469254,-0.01838337,0.10630575,0.044075582,0.05594455,0.1187567,0.126194235,0.142663941,1
0.369508942,0.215685388,-0.196871527,0.016906644,1.897297439,-0.185571443,0.1688843,0.07151644,0.12723553,0.29209322,0.275182252,0.149164339,1
0.110890529,0.20524749,-0.11176799,0.280849025,1.193044151,0.040497697,0.11710462,0.055016883,0.07172854,0.17104666,0.179267663,0.171353436,1
1.067210107,0.305558504,-0.047298847,0.276472115,-0.07288127,0.218599537,0.077964745,0.029829802,0.02737323,0.06431734,0.109253254,0.175445148,1
-0.239649444,0.39996505,-0.041425845,-0.148018573,0.746185989,0.615379382,0.042698633,0.028430935,0.024185026,0.06709961,0.089574626,0.084899941,1
0.570940687,0.152233859,0.168826716,0.495518852,0.56554745,0.018572182,0.21144903,0.0759191,0.08647328,0.17669615,0.189999228,0.213328385,1
1.395018651,0.142413255,-0.234489958,-0.161496217,1.055061313,-0.207500097,0.4019957,0.078327514,0.122674786,0.5153413,0.535788699,0.53303377,0
0.093075747,-0.024264333,0.227367795,-0.00097332,0.008628542,0.649794874,0.05856087,0.041114613,0.045414552,0.12132016,0.154917302,0.142842571,1
0.664527686,0.189080783,0.266290211,-0.124545408,1.591707405,0.163606205,0.27526635,0.082591645,0.09042312,0.35785598,0.364725918,0.189678676,1
2.018016118,0.946808066,0.359745656,-0.038191928,0.388753277,0.436913595,0.79048026,0.13726431,0.09552795,0.3790999,0.421315987,0.328600061,0
0.8026284,0.264627798,0.384852109,-0.088959072,2.019488698,0.262564729,0.26064968,0.09019893,0.10291301,0.32086283,0.321316859,0.141735669,1
0.411091539,0.376873663,0.398148647,0.504666771,1.159421492,0.365589076,0.36826456,0.13444607,0.14708573,0.30935577,0.309095476,0.184401735,1
0.246847219,0.203165128,0.148809582,0.132760896,0.842092212,0.394991024,0.14785294,0.055933733,0.068460494,0.15730287,0.180611199,0.174401835,1
0.630128356,0.121007845,0.028277591,0.148765132,0.112629646,0.527455227,0.07380978,0.03422607,0.04099839,0.084807225,0.125202196,0.148822041,1
-0.040601306,0.151055302,-0.021526197,-0.1514963,0.918444169,0.246588689,0.041192982,0.029111061,0.041903336,0.0949107,0.10175927,0.091263355,1
1.033486449,0.396454884,0.089974943,0.190826624,0.213781811,0.386526453,0.073453866,0.032516703,0.027985146,0.044248797,0.070986282,0.090785461,1
3.11211789,0.470072539,0.08944042,0.164486278,1.758886665,-0.265909336,1.0421634,0.04296908,0.052400615,0.10269605,0.102167961,0.079755878,0
0.434289411,-0.008244144,0.093552049,0.239585474,1.159330194,0.46026664,0.16530506,0.0636922,0.075195774,0.16878302,0.180992462,0.136359818,1
0.309193715,0.157989003,0.194082198,0.12850968,0.755686897,0.467310092,0.054162294,0.037828952,0.027113952,0.052040998,0.058848291,0.050931326,1
1.309181753,0.288560861,-0.285055986,-0.615916137,1.247769548,0.809290129,0.3175003,0.058160216,0.07899126,0.3989261,0.46311674,0.324644421,0
0.592033076,-0.15019409,0.05543268,0.351816574,1.395314038,0.167622771,0.39337593,0.15533885,0.20316237,0.5406963,0.528938978,0.222146348,0
-0.064933626,0.264067887,0.005745373,0.088885306,1.141374386,0.131438386,0.08347326,0.053614378,0.063428305,0.13626152,0.145192396,0.140655608,1
0.201907344,0.013882471,0.351007687,-0.161180289,1.042076895,0.361381747,0.053123374,0.03497719,0.03345158,0.09308089,0.102036841,0.072917762,1
4.000549271,0.957174193,0.139258224,0.117483564,0.238140608,-0.052403257,0.93759906,0.052097186,0.0423583,0.10315034,0.129685563,0.211804155,0
1.135424019,0.431316521,0.354011827,0.350665397,0.63520587,0.343485835,0.2719677,0.06688472,0.063032754,0.11046334,0.134151006,0.144402216,1
0.488556159,0.463310884,0.441854489,0.053938181,1.168761073,0.45054341,0.10079162,0.03747637,0.033965327,0.077135436,0.08359025,0.058728187,1
0.946269088,0.205647087,-0.096600392,0.333779523,0.53807893,0.427292859,0.14032567,0.0437509,0.053291645,0.12647879,0.159020847,0.164015243,1
0.151092175,-0.009797555,0.044035859,0.427700091,-0.426810088,0.497078379,0.07081647,0.04601116,0.05988158,0.14467485,0.204525355,0.250409664,1
0.460644487,-0.007786445,-0.11952224,0.479590563,0.341801795,0.377555468,0.13552804,0.05152039,0.06346575,0.14079157,0.213238719,0.283210169,1
0.280051548,0.513994358,0.302787021,0.637384525,0.43097102,0.240344448,0.18249038,0.0774174,0.067956336,0.1300975,0.153323203,0.175570499,1
0.072879842,0.12510488,-0.094763256,0.011242252,1.220066053,0.344366427,0.042116277,0.03262251,0.026057806,0.042305283,0.04894696,0.043863424,1
0.426463663,-0.010952619,-0.062856974,0.226906724,1.376784125,0.097397882,0.09069741,0.038105752,0.050597258,0.13442382,0.1385984,0.100702532,1
0.95281224,0.364290199,0.077975087,-0.010761129,0.109404352,0.23159394,0.068203755,0.039125405,0.02458955,0.05062916,0.071863118,0.092417531,0
1.258585253,0.552167681,0.185123834,0.169682329,0.644281791,-0.317483524,0.16455825,0.04595123,0.044455975,0.08443721,0.102020359,0.193597521,0
2.845154636,0.298952148,0.100880003,0.084292965,0.518161448,0.278308597,0.3659365,0.029210603,0.030170698,0.08571241,0.101106225,0.105948101,0
0.501777382,-0.006548046,-0.049665094,0.362530313,0.480822782,0.368441599,0.16962978,0.055556282,0.071806364,0.2067779,0.243921399,0.237200337,1
0.586620586,0.00434566,0.045149171,0.435832422,0.367239432,0.043585125,0.17234415,0.060466263,0.08397901,0.16972639,0.188587647,0.258629078,1
0.386417993,0.089746405,0.092400817,0.361301281,1.336721163,0.150356285,0.10446451,0.04784514,0.061015718,0.1440027,0.150607471,0.120652393,1
2.301917424,0.103016014,0.019368453,-0.01070865,0.398920524,0.339566178,0.4982803,0.042144056,0.049921244,0.13469888,0.175238805,0.195412384,0
0.414621391,0.217833906,0.024307999,0.148477808,1.303720789,-0.152660541,0.17621215,0.0664526,0.0828221,0.20470102,0.213592241,0.23546762,1
0.151761299,-0.042779104,0.193798247,0.146064365,0.30911719,0.24861596,0.05831338,0.03644573,0.044013273,0.10308643,0.125558306,0.14283557,1
0.113200893,0.160614336,-0.073427778,0.082896296,1.378031917,0.364494085,0.037225172,0.020383427,0.02853605,0.052907772,0.055834925,0.044553339,1
0.775833676,-0.088217853,0.153272009,0.203029824,-0.118808967,0.759512736,0.12810978,0.057636425,0.0716657,0.1496664,0.230159584,0.249777901,1
2.352624943,0.354494163,-0.0812933,0.483667901,0.30651412,0.576374643,0.8015663,0.070723586,0.098157875,0.21073511,0.267800771,0.265905998,0
0.840694622,0.036491505,-0.08149743,0.574441016,0.114070092,0.241410171,0.13987541,0.042109486,0.051786337,0.09886707,0.150291423,0.227793766,1
0.498116379,0.100674268,-0.046652095,0.096620216,0.414168825,0.02257693,0.09485464,0.046822373,0.055944163,0.13555004,0.16311869,0.228078934,1
0.702362754,0.067554345,0.098590694,0.304792394,0.432104646,0.285589255,0.06497307,0.03282875,0.036154285,0.07295286,0.091299619,0.103004854,1
0.34891324,0.138023336,0.076842237,0.340537011,0.244778278,0.374524789,0.06760789,0.039729714,0.047772497,0.08253828,0.096075034,0.100801786,1
0.335958536,0.085552951,0.150463797,-0.029466594,0.494832895,0.291522612,0.09556591,0.05330003,0.045783117,0.16526334,0.187201717,0.162289864,1
